,Unnamed: 0,HOUSEID,HOMEOWN,HHFAMINC,WALK,BIKE,TAXI,BUS,TRAIN,PRICE,PLACE,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,CNTTDHH,NUMADLT,YOUNGCHILD,WRKCOUNT,LIF_CYC,RAIL,URBAN,URBANSIZE,CDIVMSAR,WEBUSE17,DRVRCNTPROP,WRKCOUNT_ratio,NUMADLT_ratio,YOUNGCHILD_ratio,HHSIZE_cleaned,VEHOWN,AVG_AGE,HIGH_EDUC,FT_ratio,AVG_WORK_DIST,AVG_TIME
41,363,30003209,HOME_OWN,4.0,2.0,Rarely,5,4,2,1.0,1.0,2.0,2.0,4.0,1,6,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,2,1,<=30,5,1,10 - 15 miles,>30
42,383,30003393,HOME_RENT,3.0,1.0,Rarely,3,2,5,1.0,1.0,3.0,3.0,3.0,1,4,1.0,0.0,0.6666666666666666,2,2,1,1,23,Daily,0.0,>0.5,1,0,>2,0,40 - 50,3,<0.5,<=5 miles,20 - 30
43,387,30003425,HOME_OWN,7.0,1.0,Rarely,5,5,5,3.0,3.0,1.0,3.0,5.0,2,12,1.0,0.0,0.0,10,2,2,6,22,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
44,390,30003445,HOME_OWN,11.0,1.0,Rarely,3,4,4,5.0,5.0,5.0,5.0,5.0,2,4,1.0,0.0,1.0,1,2,1,2,23,Daily,1.0,1,1,0,1,1,>60,5,1,10 - 15 miles,20 - 30
45,394,30003489,HOME_OWN,5.0,4.0,Rarely,5,5,4,4.0,4.0,4.0,4.0,4.0,2,9,1.0,0.0,1.0,1,2,4,6,22,Daily,1.0,1,1,0,1,1,40 - 50,3,1,>15 miles,>30
46,395,30003499,HOME_OWN,7.0,1.0,Never,5,3,4,2.0,1.0,3.0,3.0,2.0,1,4,1.0,0.0,1.0,2,1,4,6,21,Daily,0.5,1,1,0,2,1,>60,3,0,>15 miles,>30
47,405,30003594,HOME_OWN,8.0,4.0,Never,5,5,4,2.0,3.0,3.0,3.0,3.0,1,5,1.0,0.0,1.0,2,1,1,2,21,Daily,1.0,1,1,0,2,1,50 - 60,3,1,>15 miles,>30
48,407,30003624,HOME_RENT,6.0,3.0,Never,4,1,4,3.0,2.0,4.0,4.0,2.0,1,11,1.0,0.0,1.0,2,2,1,1,23,Daily,1.0,1,1,0,2,1,<=30,5,1,<=5 miles,20 - 30
49,411,30003653,HOME_OWN,8.0,1.0,Rarely,4,5,3,3.0,4.0,4.0,4.0,4.0,1,9,1.0,0.0,0.5,10,1,1,5,21,Daily,1.0,>0.5,1,0,2,1,>60,4,0.5,10 - 15 miles,>30
50,415,30003672,HOME_OWN,5.0,5.0,Never,5,5,5,3.0,2.0,5.0,5.0,5.0,1,9,1.0,0.0,0.0,10,1,1,2,21,Daily,1.0,0,1,0,2,1,>60,4,non-work,Not Sure,non-work
51,442,30003901,HOME_RENT,7.0,1.0,Never,5,5,5,2.0,3.0,3.0,5.0,5.0,1,9,0.5,0.0,0.5,5,2,1,3,23,Daily,0.5,>0.5,>0.5,0,2,1,30 - 40,5,0.5,5-10 miles,20 - 30
52,449,30003967,HOME_OWN,3.0,2.0,Rarely,5,5,5,2.0,4.0,3.0,4.0,4.0,2,6,1.0,0.0,0.0,9,2,1,1,23,Rarely,1.0,0,1,0,1,1,>60,5,non-work,Not Sure,non-work
53,452,30003993,HOME_OWN,5.0,2.0,Never,5,5,5,2.0,2.0,2.0,3.0,3.0,1,8,1.0,0.0,0.5,10,2,1,1,23,Daily,1.0,>0.5,1,0,2,1,>60,2,0.5,5-10 miles,10 - 20
54,460,30004056,HOME_OWN,,,Never,4,5,3,2.0,4.0,4.0,5.0,5.0,2,2,1.0,0.0,1.0,1,1,1,2,21,Daily,1.0,1,1,0,1,1,50 - 60,5,1,>15 miles,>30
55,463,30004079,HOME_RENT,6.0,5.0,Never,5,5,5,4.0,3.0,5.0,5.0,5.0,2,12,1.0,0.0,0.0,9,2,4,6,24,Daily,1.0,0,1,0,1,1,>60,4,non-work,Not Sure,non-work
56,470,30004116,HOME_OWN,,,,-9,-9,-9,2.0,2.0,5.0,5.0,5.0,1,6,1.0,0.0,1.0,2,2,4,6,24,Rarely,1.0,1,1,0,2,1,50 - 60,3,1,>15 miles,20 - 30
57,476,30004142,HOME_OWN,4.0,2.0,,-9,-9,-9,2.0,3.0,3.0,3.0,3.0,2,5,1.0,0.0,0.0,9,2,4,6,23,Daily,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
58,510,30004351,HOME_OWN,8.0,5.0,Never,5,5,5,3.0,2.0,4.0,4.0,4.0,1,4,0.6666666666666666,0.3333333333333333,0.6666666666666666,4,2,1,1,23,Daily,0.6666666666666666,>0.5,>0.5,<0.5,>2,1,30 - 40,5,>0.5,>15 miles,20 - 30
59,518,30004430,HOME_OWN,7.0,4.0,Never,5,5,5,4.0,4.0,4.0,4.0,4.0,1,7,1.0,0.0,1.0,2,2,1,1,23,Daily,1.0,1,1,0,2,1,30 - 40,4,1,<=5 miles,10 - 20
60,520,30004446,HOME_OWN,4.0,2.0,Never,5,5,5,3.0,2.0,4.0,4.0,3.0,1,4,1.0,0.0,0.0,10,1,1,5,21,Never,1.0,0,1,0,2,1,>60,2,non-work,Not Sure,non-work
61,525,30004479,HOME_OWN,6.0,3.0,Rarely,5,5,4,2.0,2.0,3.0,3.0,3.0,1,4,1.0,0.0,0.5,10,2,4,6,23,Daily,1.0,>0.5,1,0,2,1,50 - 60,4,0.5,5-10 miles,20 - 30
62,530,30004490,HOME_OWN,8.0,4.0,Rarely,5,5,5,1.0,2.0,2.0,2.0,4.0,1,7,1.0,0.0,1.0,8,2,4,6,23,Daily,1.0,1,1,0,>2,1,30 - 40,2,1,10 - 15 miles,20 - 30
63,539,30004535,HOME_RENT,4.0,2.0,Daily,4,2,-9,4.0,2.0,3.0,3.0,5.0,1,6,1.0,0.0,0.5,2,2,1,1,23,Daily,1.0,>0.5,1,0,2,0,30 - 40,5,0.5,Not Sure,non-work
64,542,30004574,HOME_OWN,9.0,4.0,Rarely,5,4,4,4.0,2.0,3.0,4.0,2.0,1,0,1.0,0.0,0.3333333333333333,8,2,1,3,23,Daily,1.0,<0.5,1,0,>2,1,30 - 40,4,<0.5,Not Sure,10 - 20
65,544,30004585,HOME_OWN,8.0,2.0,Never,5,5,5,4.0,2.0,4.0,4.0,4.0,2,3,1.0,0.0,1.0,1,1,1,1,21,Daily,1.0,1,1,0,1,1,40 - 50,2,0,>15 miles,>30
66,549,30004634,HOME_OWN,2.0,,,-9,-9,-9,1.0,3.0,5.0,5.0,5.0,2,3,1.0,0.0,0.0,9,2,1,1,23,Daily,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
67,577,30004800,HOME_OWN,7.0,5.0,Never,5,5,5,2.0,3.0,4.0,4.0,4.0,1,18,1.0,0.0,1.0,7,2,1,1,23,Daily,1.0,1,1,0,2,1,30 - 40,4,0.5,>15 miles,10 - 20
68,578,30004801,HOME_RENT,4.0,2.0,Never,4,4,5,1.0,2.0,2.0,4.0,4.0,2,5,1.0,0.0,1.0,1,2,1,3,23,Rarely,1.0,1,1,0,1,1,40 - 50,2,0,10 - 15 miles,10 - 20
69,591,30004939,HOME_OWN,6.0,,,-9,-9,-9,1.0,1.0,5.0,5.0,5.0,1,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,4,1,1,2,21,Rarely,0.6666666666666666,<0.5,>0.5,<0.5,>2,1,>60,3,<0.5,5-10 miles,10 - 20
70,594,30005002,HOME_OWN,5.0,2.0,Never,5,4,5,3.0,3.0,4.0,5.0,5.0,2,6,1.0,0.0,0.0,9,2,1,1,23,Daily,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
71,601,30005067,HOME_OWN,6.0,,,-9,-9,-9,4.0,3.0,5.0,5.0,5.0,2,3,1.0,0.0,0.0,9,2,4,6,24,Daily,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
72,604,30005093,HOME_OWN,6.0,3.0,Never,5,5,4,4.0,4.0,4.0,4.0,4.0,1,13,1.0,0.0,0.5,2,2,1,3,22,Daily,1.0,>0.5,1,0,2,1,>60,3,0.5,10 - 15 miles,20 - 30
73,613,30005158,HOME_OWN,7.0,4.0,Rarely,5,5,5,2.0,4.0,3.0,3.0,5.0,2,4,1.0,0.0,1.0,1,2,2,6,23,Daily,1.0,1,1,0,1,1,40 - 50,4,1,<=5 miles,10 - 20
74,618,30005199,HOME_RENT,4.0,3.0,Never,4,4,5,2.0,4.0,2.0,4.0,2.0,1,20,0.4,0.4,0.2,4,2,1,1,23,Daily,0.4,<0.5,<0.5,<0.5,>2,1,<=30,3,<0.5,<=5 miles,<=10
75,619,30005202,HOME_RENT,3.0,2.0,Rarely,5,4,4,3.0,3.0,4.0,4.0,4.0,2,5,1.0,0.0,1.0,1,2,2,6,23,Daily,1.0,1,1,0,1,1,>60,4,0,<=5 miles,<=10
76,626,30005268,HOME_RENT,1.0,,,-9,-9,-9,1.0,2.0,,,,2,3,1.0,0.0,0.0,9,2,4,6,23,Daily,1.0,0,1,0,1,1,>60,4,non-work,Not Sure,non-work
77,629,30005283,HOME_RENT,1.0,,,3,1,-9,,,,,1.0,2,3,1.0,0.0,0.0,9,2,1,1,23,,0.0,0,1,0,1,0,>60,1,non-work,Not Sure,non-work
78,634,30005315,HOME_OWN,3.0,1.0,,5,5,4,1.0,2.0,1.0,2.0,2.0,2,7,1.0,0.0,0.0,9,1,1,2,21,Rarely,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
79,640,30005372,HOME_OWN,9.0,3.0,Never,2,4,3,4.0,4.0,4.0,4.0,2.0,1,11,1.0,0.0,0.5,2,1,1,5,21,Daily,1.0,>0.5,1,0,2,1,40 - 50,4,0,Not Sure,non-work
80,641,30005383,HOME_OWN,6.0,3.0,Never,5,5,5,2.0,3.0,4.0,4.0,4.0,2,3,1.0,0.0,0.0,9,2,1,3,22,Daily,1.0,0,1,0,1,1,>60,5,non-work,Not Sure,non-work
81,645,30005445,HOME_OWN,6.0,,,-9,-9,-9,2.0,2.0,2.0,4.0,5.0,2,5,1.0,0.0,0.0,9,2,4,6,23,Never,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
82,659,30005565,HOME_RENT,4.0,3.0,Never,5,5,5,2.0,2.0,2.0,3.0,4.0,2,0,1.0,0.0,1.0,1,2,4,6,23,Daily,1.0,1,1,0,1,1,<=30,2,1,<=5 miles,<=10
83,677,30005713,HOME_OWN,4.0,,,-9,-9,-9,2.0,,,,,2,3,1.0,0.0,0.0,9,1,1,5,21,,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
84,709,30005945,HOME_OWN,9.0,4.0,Never,4,3,3,3.0,3.0,4.0,4.0,4.0,2,6,1.0,0.0,1.0,1,2,4,6,23,Daily,1.0,1,1,0,1,1,40 - 50,4,1,>15 miles,>30
85,712,30005964,HOME_RENT,1.0,2.0,Rarely,5,5,5,1.0,1.0,1.0,1.0,3.0,2,2,1.0,0.0,0.0,1,2,2,6,24,Daily,1.0,0,1,0,1,1,50 - 60,3,non-work,Not Sure,non-work
86,714,30005995,HOME_OWN,,4.0,Never,5,5,5,2.0,2.0,5.0,5.0,5.0,1,8,1.0,0.0,0.5,7,2,2,6,23,Daily,1.0,>0.5,1,0,2,1,30 - 40,3,0,Not Sure,non-work
87,723,30006078,HOME_OWN,8.0,2.0,,-9,-9,-9,5.0,3.0,4.0,4.0,4.0,1,19,1.0,0.0,0.0,10,2,1,1,23,Daily,0.5,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
88,735,30006185,HOME_OWN,5.0,3.0,Never,5,5,5,2.0,3.0,5.0,5.0,5.0,1,0,1.0,0.0,0.0,10,2,4,6,24,Daily,1.0,0,1,0,2,1,>60,4,non-work,Not Sure,non-work
89,737,30006198,HOME_RENT,4.0,4.0,Never,4,5,5,2.0,2.0,5.0,5.0,5.0,1,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,2,1,3,23,Daily,0.3333333333333333,<0.5,<0.5,<0.5,>2,1,<=30,2,<0.5,<=5 miles,<=10
90,747,30006273,HOME_OWN,7.0,3.0,Never,5,3,3,4.0,2.0,2.0,3.0,2.0,1,4,1.0,0.0,0.5,10,1,1,5,21,Daily,0.5,>0.5,1,0,>2,1,40 - 50,4,0.5,10 - 15 miles,>30
91,748,30006274,HOME_RENT,4.0,2.0,Never,5,4,4,3.0,2.0,5.0,5.0,5.0,2,3,1.0,0.0,0.0,9,2,4,6,23,Daily,1.0,0,1,0,1,1,>60,5,non-work,Not Sure,non-work
92,766,30006388,HOME_RENT,2.0,1.0,Daily,2,4,5,2.0,2.0,1.0,1.0,1.0,1,14,0.6666666666666666,0.0,0.0,6,2,2,6,23,Daily,0.3333333333333333,0,>0.5,0,>2,0,<=30,2,non-work,Not Sure,non-work
93,771,30006397,HOME_RENT,6.0,,Rarely,-9,-9,-9,1.0,2.0,3.0,1.0,3.0,1,7,1.0,0.0,0.5,2,2,1,1,23,Daily,1.0,>0.5,1,0,2,1,50 - 60,4,0.5,<=5 miles,<=10
94,806,30006683,,,1.0,Never,3,3,2,3.0,3.0,3.0,5.0,3.0,2,6,1.0,0.0,0.0,9,1,1,5,21,Daily,1.0,0,1,0,1,0,>60,5,non-work,Not Sure,non-work
95,810,30006697,HOME_OWN,6.0,1.0,,-9,-9,-9,1.0,3.0,3.0,3.0,2.0,1,8,1.0,0.0,0.0,10,2,4,6,24,Daily,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
96,817,30006777,HOME_RENT,1.0,1.0,Rarely,4,1,4,5.0,3.0,1.0,5.0,1.0,2,3,1.0,0.0,1.0,1,2,1,1,23,Daily,0.0,1,1,0,1,0,>60,3,0,5-10 miles,>30
97,825,30006851,HOME_OWN,5.0,2.0,Never,4,5,5,3.0,4.0,4.0,4.0,4.0,1,14,1.0,0.0,0.5,10,2,1,1,23,Daily,1.0,>0.5,1,0,2,1,>60,3,0,<=5 miles,10 - 20
98,827,30006890,HOME_RENT,4.0,1.0,Never,5,5,5,5.0,5.0,4.0,5.0,5.0,2,4,1.0,0.0,1.0,1,2,1,1,23,Daily,1.0,1,1,0,1,1,<=30,2,1,5-10 miles,10 - 20
99,835,30006957,HOME_RENT,4.0,4.0,Never,5,4,4,3.0,3.0,5.0,5.0,5.0,2,0,1.0,0.0,1.0,1,2,2,6,22,Daily,1.0,1,1,0,1,1,50 - 60,4,1,>15 miles,>30
100,850,30007091,HOME_OWN,4.0,5.0,Never,5,5,5,4.0,4.0,5.0,5.0,5.0,2,4,1.0,0.0,0.0,9,2,4,6,24,Daily,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
101,862,30007173,HOME_OWN,5.0,5.0,Never,5,5,5,5.0,5.0,5.0,5.0,5.0,1,0,1.0,0.0,0.0,10,2,1,1,23,Never,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
102,865,30007193,HOME_OWN,7.0,,,-9,-9,-9,4.0,3.0,4.0,4.0,4.0,1,9,1.0,0.0,1.0,2,1,4,6,21,Daily,1.0,1,1,0,2,1,30 - 40,5,1,>15 miles,20 - 30
103,876,30007260,HOME_OWN,8.0,4.0,Rarely,4,5,5,1.0,1.0,2.0,2.0,4.0,1,6,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,2,1,50 - 60,4,0.5,10 - 15 miles,20 - 30
104,881,30007345,HOME_OWN,7.0,4.0,Rarely,4,5,5,2.0,2.0,2.0,3.0,5.0,2,5,1.0,0.0,1.0,1,2,1,3,22,Daily,1.0,1,1,0,1,1,<=30,5,1,5-10 miles,10 - 20
105,882,30007347,HOME_OWN,7.0,1.0,Rarely,5,5,5,2.0,3.0,3.0,3.0,3.0,2,6,1.0,0.0,1.0,1,2,1,2,23,Daily,1.0,1,1,0,1,1,50 - 60,3,1,5-10 miles,10 - 20
106,887,30007398,HOME_OWN,6.0,4.0,Never,4,5,5,4.0,3.0,4.0,4.0,4.0,2,3,1.0,0.0,0.0,9,2,1,2,23,Daily,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
107,898,30007462,HOME_RENT,11.0,5.0,Never,5,5,5,4.0,4.0,4.0,5.0,4.0,1,10,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,50 - 60,5,0.5,<=5 miles,<=10
108,905,30007520,HOME_RENT,5.0,1.0,Never,2,4,5,2.0,2.0,1.0,3.0,1.0,2,6,1.0,0.0,0.0,1,2,2,6,24,Daily,1.0,0,1,0,1,0,30 - 40,5,non-work,Not Sure,non-work
109,907,30007528,HOME_OWN,6.0,1.0,Never,5,5,5,4.0,3.0,5.0,5.0,5.0,2,3,1.0,0.0,0.0,9,2,1,3,22,Daily,1.0,0,1,0,1,1,>60,5,non-work,Not Sure,non-work
110,908,30007531,HOME_OWN,11.0,2.0,Never,5,5,5,2.0,2.0,5.0,5.0,5.0,1,7,1.0,0.0,1.0,2,2,1,3,23,Daily,1.0,1,1,0,2,1,50 - 60,4,0.5,<=5 miles,<=10
111,914,30007556,HOME_OWN,6.0,1.0,,-9,-9,-9,2.0,2.0,5.0,5.0,5.0,1,11,0.5,0.25,0.5,4,2,4,6,23,Daily,0.5,>0.5,>0.5,<0.5,>2,1,30 - 40,4,<0.5,>15 miles,20 - 30
112,925,30007603,HOME_OWN,8.0,5.0,Never,5,5,4,1.0,3.0,5.0,5.0,5.0,2,2,1.0,0.0,1.0,1,1,1,2,21,Daily,1.0,1,1,0,1,1,30 - 40,4,1,10 - 15 miles,10 - 20
113,928,30007614,HOME_OWN,9.0,4.0,Never,5,4,4,4.0,4.0,4.0,4.0,4.0,1,6,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,50 - 60,5,1,10 - 15 miles,20 - 30
114,930,30007623,HOME_OWN,11.0,1.0,Rarely,4,4,4,4.0,4.0,3.0,3.0,3.0,1,22,1.0,0.0,0.5,10,2,2,6,23,Daily,1.0,>0.5,1,0,2,1,>60,4,0,<=5 miles,<=10
115,935,30007674,HOME_OWN,6.0,,,-9,-9,-9,2.0,2.0,4.0,4.0,4.0,2,7,1.0,0.0,1.0,1,2,1,1,23,Daily,1.0,1,1,0,1,1,50 - 60,2,1,<=5 miles,<=10
116,951,30007748,HOME_OWN,8.0,4.0,Never,5,5,5,1.0,2.0,3.0,4.0,4.0,1,4,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,30 - 40,4,1,10 - 15 miles,20 - 30
117,953,30007757,HOME_OWN,10.0,4.0,Never,4,4,4,3.0,3.0,3.0,3.0,3.0,1,6,1.0,0.0,0.3333333333333333,10,1,1,2,21,Daily,1.0,<0.5,1,0,>2,1,50 - 60,5,<0.5,Not Sure,non-work
118,969,30007907,HOME_OWN,1.0,5.0,Never,5,5,5,1.0,3.0,5.0,5.0,5.0,2,9,1.0,0.0,0.0,9,2,4,6,22,Daily,1.0,0,1,0,1,1,40 - 50,3,non-work,Not Sure,non-work
119,981,30007978,HOME_OWN,8.0,1.0,Rarely,5,5,5,2.0,2.0,2.0,2.0,5.0,1,20,1.0,0.0,1.0,2,2,4,6,24,Daily,1.0,1,1,0,2,1,>60,3,0.5,<=5 miles,<=10
120,1006,30008157,HOME_OWN,6.0,1.0,Never,4,3,1,2.0,3.0,2.0,4.0,1.0,1,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,4,1,1,5,21,Daily,0.6666666666666666,<0.5,>0.5,<0.5,>2,1,40 - 50,5,<0.5,>15 miles,>30
121,1012,30008187,HOME_OWN,6.0,5.0,Rarely,5,5,5,1.0,1.0,5.0,5.0,5.0,1,11,1.0,0.0,1.0,2,2,4,6,24,Daily,1.0,1,1,0,2,1,<=30,3,1,5-10 miles,10 - 20
122,1018,30008251,HOME_OWN,6.0,2.0,Never,5,5,5,5.0,5.0,5.0,5.0,5.0,1,1,1.0,0.0,1.0,2,2,4,6,22,Daily,1.0,1,1,0,2,1,>60,4,non-work,Not Sure,non-work
123,1019,30008258,HOME_OWN,3.0,,,-9,-9,-9,4.0,2.0,4.0,4.0,4.0,1,0,1.0,0.0,0.0,10,1,1,5,21,Daily,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
124,1030,30008324,HOME_OWN,8.0,1.0,Rarely,5,4,4,1.0,2.0,2.0,2.0,3.0,1,5,0.6666666666666666,0.0,0.6666666666666666,6,2,2,6,24,Daily,0.6666666666666666,>0.5,>0.5,0,>2,1,30 - 40,5,>0.5,<=5 miles,<=10
125,1038,30008397,HOME_OWN,6.0,5.0,Never,5,5,5,2.0,2.0,3.0,3.0,3.0,1,0,1.0,0.0,1.0,2,2,4,6,23,Never,1.0,1,1,0,2,1,50 - 60,2,1,Not Sure,non-work
126,1043,30008472,HOME_OWN,6.0,3.0,Rarely,5,5,5,1.0,1.0,1.0,1.0,4.0,1,10,1.0,0.0,0.0,10,2,1,1,23,Daily,1.0,0,1,0,2,1,50 - 60,5,non-work,Not Sure,non-work
127,1045,30008483,HOME_OWN,6.0,3.0,Never,5,5,5,5.0,3.0,4.0,3.0,3.0,1,6,0.6666666666666666,0.3333333333333333,0.6666666666666666,4,2,1,3,22,Daily,0.6666666666666666,>0.5,>0.5,<0.5,>2,1,30 - 40,5,0,5-10 miles,10 - 20
128,1057,30008546,HOME_OWN,10.0,2.0,Daily,5,4,4,5.0,5.0,5.0,5.0,5.0,1,20,1.0,0.0,1.0,2,2,2,6,24,Daily,1.0,1,1,0,>2,1,40 - 50,5,1,<=5 miles,<=10
129,1059,30008574,HOME_OWN,,,,-9,-9,-9,1.0,1.0,,,,1,2,1.0,0.0,0.0,10,2,4,6,24,Rarely,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
130,1112,30009004,HOME_OWN,10.0,2.0,Never,5,5,5,2.0,3.0,5.0,5.0,5.0,1,8,1.0,0.0,1.0,2,2,4,6,22,Daily,1.0,1,1,0,2,1,50 - 60,5,1,>15 miles,20 - 30
131,1120,30009092,HOME_RENT,2.0,3.0,Rarely,4,4,5,3.0,2.0,4.0,4.0,4.0,2,2,1.0,0.0,1.0,1,2,1,1,23,Daily,1.0,1,1,0,1,1,<=30,5,1,<=5 miles,10 - 20
132,1124,30009116,HOME_OWN,7.0,4.0,Never,5,5,5,2.0,2.0,2.0,4.0,4.0,1,5,0.4,0.6,0.4,4,2,4,6,24,Daily,0.4,<0.5,<0.5,>0.5,>2,1,<=30,4,<0.5,10 - 15 miles,10 - 20
133,1142,30009193,HOME_OWN,6.0,4.0,Never,5,5,4,4.0,2.0,4.0,5.0,5.0,1,8,1.0,0.0,0.5,2,2,1,3,22,Daily,1.0,>0.5,1,0,2,1,50 - 60,4,0.5,Not Sure,non-work
134,1146,30009226,HOME_RENT,3.0,4.0,Rarely,4,5,5,2.0,3.0,3.0,3.0,3.0,2,8,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,<=30,4,0,<=5 miles,<=10
135,1148,30009251,HOME_OWN,11.0,5.0,Never,4,5,4,5.0,2.0,5.0,5.0,5.0,1,4,1.0,0.0,0.0,10,1,1,2,21,Daily,0.6666666666666666,0,1,0,>2,1,>60,5,non-work,Not Sure,non-work
136,1149,30009261,HOME_OWN,7.0,1.0,Never,4,4,4,5.0,4.0,4.0,4.0,4.0,1,5,1.0,0.0,0.0,10,2,1,1,23,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
137,1156,30009323,HOME_OWN,9.0,5.0,Never,4,5,5,5.0,5.0,5.0,5.0,5.0,1,19,0.6666666666666666,0.0,0.3333333333333333,6,2,1,1,23,Daily,0.6666666666666666,<0.5,>0.5,0,>2,1,30 - 40,5,<0.5,>15 miles,20 - 30
138,1160,30009362,HOME_OWN,8.0,1.0,Rarely,4,4,4,2.0,4.0,2.0,2.0,2.0,1,14,0.4,0.2,0.4,4,2,1,1,23,Daily,0.4,<0.5,<0.5,<0.5,>2,1,<=30,5,<0.5,<=5 miles,10 - 20
139,1163,30009389,HOME_OWN,6.0,1.0,Rarely,5,5,4,3.0,4.0,5.0,5.0,5.0,1,7,1.0,0.0,0.5,10,2,4,6,24,Daily,1.0,>0.5,1,0,2,1,>60,5,0.5,5-10 miles,10 - 20
140,1167,30009417,HOME_OWN,5.0,5.0,Never,5,5,5,3.0,2.0,5.0,5.0,5.0,1,2,1.0,0.0,0.5,10,2,4,6,24,Daily,1.0,>0.5,1,0,2,1,>60,3,0,10 - 15 miles,10 - 20
141,1171,30009440,HOME_OWN,5.0,4.0,Never,5,5,4,2.0,3.0,3.0,5.0,3.0,1,4,1.0,0.0,0.0,10,2,4,6,23,Daily,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
142,1183,30009551,HOME_OWN,4.0,5.0,Never,5,5,5,2.0,3.0,5.0,5.0,5.0,1,12,1.0,0.0,0.0,10,2,1,1,23,Rarely,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
143,1188,30009600,HOME_OWN,4.0,2.0,Rarely,5,5,5,4.0,4.0,3.0,2.0,3.0,1,8,1.0,0.0,0.5,10,2,2,6,23,Daily,1.0,>0.5,1,0,2,1,>60,3,0,<=5 miles,<=10
144,1195,30009635,HOME_RENT,8.0,3.0,Rarely,4,5,4,3.0,3.0,4.0,4.0,4.0,1,0,1.0,0.0,0.6666666666666666,10,1,1,5,21,Rarely,0.3333333333333333,>0.5,1,0,>2,1,>60,5,>0.5,10 - 15 miles,>30
145,1203,30009694,HOME_RENT,1.0,1.0,Never,4,5,5,1.0,1.0,3.0,5.0,3.0,2,4,1.0,0.0,0.0,1,2,1,1,23,Daily,0.0,0,1,0,1,0,50 - 60,3,non-work,Not Sure,non-work
146,1204,30009702,HOME_OWN,5.0,1.0,Never,5,5,5,2.0,2.0,3.0,5.0,3.0,1,6,1.0,0.0,0.0,10,2,4,6,24,Daily,1.0,0,1,0,2,1,>60,4,non-work,Not Sure,non-work
147,1217,30009770,HOME_OWN,8.0,2.0,,5,5,5,4.0,2.0,5.0,5.0,5.0,1,11,1.0,0.0,0.75,8,1,1,5,21,Daily,1.0,>0.5,1,0,>2,1,30 - 40,3,0.5,>15 miles,20 - 30
148,1224,30009837,HOME_OWN,4.0,5.0,Never,5,5,5,3.0,3.0,5.0,5.0,5.0,2,2,1.0,0.0,0.0,1,2,1,2,23,Rarely,1.0,0,1,0,1,1,40 - 50,4,non-work,Not Sure,non-work
149,1226,30009856,HOME_OWN,10.0,1.0,Never,3,2,2,4.0,2.0,3.0,5.0,2.0,1,8,1.0,0.0,0.5,10,1,1,5,21,Daily,1.0,>0.5,1,0,2,1,>60,5,0.5,Not Sure,non-work
150,1232,30009926,HOME_RENT,1.0,2.0,Never,5,5,3,2.0,2.0,2.0,5.0,5.0,1,2,1.0,0.0,0.5,2,1,2,6,21,Rarely,0.0,>0.5,1,0,2,0,30 - 40,2,0,<=5 miles,10 - 20
151,1238,30009961,HOME_OWN,3.0,1.0,Rarely,4,5,4,2.0,2.0,3.0,4.0,2.0,2,9,1.0,0.0,0.0,9,2,4,6,24,Daily,1.0,0,1,0,1,1,50 - 60,3,non-work,Not Sure,non-work
152,1249,30010059,HOME_OWN,8.0,5.0,Never,5,5,5,3.0,4.0,5.0,5.0,5.0,1,5,1.0,0.0,0.0,10,1,1,5,21,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
