,HOUSEID,HHFAMINC,WALK,TAXI,BUS,TRAIN,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,WRKCOUNT,LIF_CYC,URBAN,URBANSIZE,DRVRCNTPROP,HIGH_EDUC,HOMEOWN,WRKCOUNT_ratio,HHSIZE_cleaned,FT_ratio,AVG_WORK_DIST,one_job,flexible_work,HIGH_EDUC,URBANSIZE,URBAN,LIF_CYC,HHRELATD,PTRANS,BIKE2SAVE,WALK2SAVE,TRAIN,BUS,TAXI,WALK,HOMEOWN_HOME_OWN,HOMEOWN_HOME_RENT,WRKCOUNT_ratio_0,WRKCOUNT_ratio_1,WRKCOUNT_ratio_<0.5,WRKCOUNT_ratio_>0.5,HHSIZE_cleaned_1,HHSIZE_cleaned_2,HHSIZE_cleaned_>2,FT_ratio_0,FT_ratio_0.5,FT_ratio_1,FT_ratio_<0.5,FT_ratio_>0.5,FT_ratio_non-work,AVG_WORK_DIST_10 - 15 miles,AVG_WORK_DIST_5-10 miles,AVG_WORK_DIST_<=5 miles,AVG_WORK_DIST_>15 miles,AVG_WORK_DIST_Not Sure,one_job_0,one_job_0.5,one_job_1,one_job_<0.5,one_job_>0.5,one_job_non-work,flexible_work_0,flexible_work_0.5,flexible_work_1,flexible_work_<0.5,flexible_work_non-work
6343,30387374,6.0,5.0,5,5,5,5.0,5.0,5.0,2,1.0,2,1,3,1.0,4.0,HOME_OWN,1,2,0.5,Not Sure,1,0.5,4.0,3,1,2,2,5.0,5.0,5.0,5,5,5,5.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6344,30387413,8.0,1.0,2,2,1,3.0,,1.0,2,1.0,2,1,5,0.5,5.0,HOME_RENT,1,2,1,5-10 miles,0.5,0.5,5.0,5,1,2,2,1.0,,3.0,1,2,2,1.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6345,30387465,9.0,4.0,4,5,5,5.0,5.0,5.0,1,1.0,2,4,6,1.0,4.0,HOME_OWN,1,2,1,>15 miles,1,0.5,4.0,6,4,2,1,5.0,5.0,5.0,5,5,4,4.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6346,30387649,5.0,5.0,5,5,5,3.0,3.0,3.0,1,0.0,6,4,6,0.3333333333333333,2.0,HOME_OWN,0,>2,non-work,Not Sure,non-work,non-work,2.0,6,4,6,1,3.0,3.0,3.0,5,5,5,5.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6347,30387671,7.0,5.0,5,5,5,4.0,4.0,4.0,1,1.0,2,4,6,1.0,3.0,HOME_OWN,1,2,0.5,>15 miles,0.5,0.5,3.0,6,4,2,1,4.0,4.0,4.0,5,5,5,5.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6348,30387706,6.0,1.0,4,5,4,2.0,2.0,4.0,1,1.0,2,1,5,1.0,5.0,HOME_OWN,1,2,1,5-10 miles,1,0.5,5.0,5,1,2,1,4.0,2.0,2.0,4,5,4,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6349,30387777,2.0,,4,1,4,1.0,3.0,1.0,2,0.0,9,1,1,1.0,5.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,5.0,1,1,9,2,1.0,3.0,1.0,4,1,4,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6350,30387861,6.0,3.0,5,5,5,5.0,5.0,5.0,1,0.5,2,1,1,0.5,4.0,HOME_RENT,>0.5,2,0,<=5 miles,0.5,0,4.0,1,1,2,1,5.0,5.0,5.0,5,5,5,3.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6351,30387914,1.0,2.0,5,-9,5,,,,2,0.0,9,1,3,1.0,4.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,4.0,3,1,9,2,,,,5,-9,5,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6352,30387982,3.0,4.0,5,5,5,5.0,5.0,5.0,2,0.0,9,2,6,0.0,2.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,2.0,6,2,9,2,5.0,5.0,5.0,5,5,5,4.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6353,30388151,1.0,,-9,-9,1,,,,2,0.0,1,1,5,0.0,2.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,2.0,5,1,1,2,,,,1,-9,-9,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6354,30388169,8.0,1.0,5,3,1,2.0,2.0,3.0,2,1.0,1,1,5,1.0,3.0,HOME_RENT,1,1,1,5-10 miles,1,0,3.0,5,1,1,2,3.0,2.0,2.0,1,3,5,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6355,30388378,4.0,2.0,5,4,5,2.0,2.0,2.0,1,1.0,2,4,6,1.0,3.0,HOME_OWN,1,2,1,10 - 15 miles,1,0.5,3.0,6,4,2,1,2.0,2.0,2.0,5,4,5,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6356,30388508,5.0,4.0,5,5,5,4.0,4.0,4.0,1,0.5,10,4,6,1.0,3.0,HOME_OWN,>0.5,2,0,<=5 miles,0.5,0,3.0,6,4,10,1,4.0,4.0,4.0,5,5,5,4.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6357,30388555,8.0,3.0,4,5,4,5.0,5.0,4.0,1,0.3333333333333333,6,1,5,0.3333333333333333,3.0,HOME_OWN,<0.5,>2,<0.5,<=5 miles,<0.5,<0.5,3.0,5,1,6,1,4.0,5.0,5.0,4,5,4,3.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6358,30388783,9.0,2.0,5,5,5,2.0,4.0,4.0,1,0.2,6,1,1,0.6,5.0,HOME_OWN,<0.5,>2,<0.5,<=5 miles,0,0,5.0,1,1,6,1,4.0,4.0,2.0,5,5,5,2.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6359,30388799,6.0,3.0,5,5,5,4.0,4.0,4.0,1,1.0,2,4,6,1.0,5.0,HOME_OWN,1,2,0.5,5-10 miles,1,0.5,5.0,6,4,2,1,4.0,4.0,4.0,5,5,5,3.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6360,30388832,5.0,5.0,5,5,5,3.0,3.0,3.0,1,0.3333333333333333,2,4,6,0.6666666666666666,3.0,HOME_OWN,<0.5,>2,0,Not Sure,0,0,3.0,6,4,2,1,3.0,3.0,3.0,5,5,5,5.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6361,30388857,2.0,2.0,5,4,5,2.0,3.0,4.0,2,1.0,1,1,3,1.0,2.0,HOME_RENT,1,1,1,<=5 miles,1,1,2.0,3,1,1,2,4.0,3.0,2.0,5,4,5,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6362,30388934,5.0,2.0,5,5,5,3.0,4.0,4.0,2,0.0,9,2,6,1.0,2.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,2.0,6,2,9,2,4.0,4.0,3.0,5,5,5,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6363,30388941,5.0,2.0,5,5,5,2.0,5.0,5.0,2,0.0,10,2,6,0.5,5.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,5.0,6,2,10,2,5.0,5.0,2.0,5,5,5,2.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6364,30388952,6.0,2.0,5,5,5,3.0,4.0,4.0,1,1.0,2,1,1,1.0,3.0,HOME_OWN,1,2,1,<=5 miles,1,0.5,3.0,1,1,2,1,4.0,4.0,3.0,5,5,5,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6365,30388958,8.0,,-9,-9,-9,,,,1,0.5,10,4,6,1.0,4.0,HOME_OWN,>0.5,2,0.5,>15 miles,0.5,0,4.0,6,4,10,1,,,,-9,-9,-9,,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
6366,30389083,7.0,5.0,5,5,5,5.0,5.0,5.0,1,1.0,2,1,1,1.0,3.0,HOME_RENT,1,2,1,5-10 miles,1,0.5,3.0,1,1,2,1,5.0,5.0,5.0,5,5,5,5.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6367,30389105,6.0,1.0,5,5,5,4.0,3.0,3.0,1,0.0,10,1,3,1.0,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,3,1,10,1,3.0,3.0,4.0,5,5,5,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6368,30389179,3.0,2.0,5,5,5,4.0,4.0,4.0,2,0.0,9,4,6,0.0,2.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,2.0,6,4,9,2,4.0,4.0,4.0,5,5,5,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6369,30389217,6.0,1.0,5,5,4,1.0,5.0,4.0,1,0.0,10,1,5,1.0,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,5,1,10,1,4.0,5.0,1.0,4,5,5,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6370,30389450,5.0,1.0,3,4,3,4.0,4.0,2.0,2,1.0,1,1,5,1.0,5.0,HOME_RENT,1,1,1,<=5 miles,1,1,5.0,5,1,1,2,2.0,4.0,4.0,3,4,3,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6371,30389477,6.0,4.0,5,5,5,4.0,4.0,4.0,1,0.25,4,2,6,0.5,3.0,HOME_OWN,<0.5,>2,<0.5,>15 miles,<0.5,0,3.0,6,2,4,1,4.0,4.0,4.0,5,5,5,4.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6372,30389498,6.0,1.0,4,5,5,4.0,4.0,4.0,2,1.0,1,4,6,1.0,5.0,HOME_OWN,1,1,1,5-10 miles,0,1,5.0,6,4,1,2,4.0,4.0,4.0,5,5,4,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6373,30389502,5.0,4.0,5,5,5,5.0,5.0,5.0,2,1.0,1,1,1,1.0,2.0,HOME_OWN,1,1,1,<=5 miles,1,1,2.0,1,1,1,2,5.0,5.0,5.0,5,5,5,4.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6374,30389602,2.0,4.0,5,5,5,4.0,4.0,4.0,2,1.0,1,1,1,1.0,2.0,HOME_RENT,1,1,1,5-10 miles,1,1,2.0,1,1,1,2,4.0,4.0,4.0,5,5,5,4.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6375,30389605,5.0,1.0,5,4,4,2.0,4.0,1.0,2,1.0,1,1,5,1.0,5.0,HOME_OWN,1,1,1,5-10 miles,1,1,5.0,5,1,1,2,1.0,4.0,2.0,4,4,5,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6376,30389726,7.0,2.0,5,2,5,2.0,3.0,1.0,1,0.3333333333333333,8,1,1,0.3333333333333333,5.0,HOME_OWN,<0.5,>2,<0.5,Not Sure,<0.5,0,5.0,1,1,8,1,1.0,3.0,2.0,5,2,5,2.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
6377,30389822,1.0,,3,-9,-9,,,,2,0.0,9,4,6,0.0,2.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,2.0,6,4,9,2,,,,-9,-9,3,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6378,30389831,7.0,4.0,4,4,4,4.0,5.0,3.0,1,0.5,10,1,5,1.0,4.0,HOME_OWN,>0.5,>2,0.5,>15 miles,0.5,<0.5,4.0,5,1,10,1,3.0,5.0,4.0,4,4,4,4.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
6379,30389838,9.0,3.0,5,5,5,5.0,5.0,5.0,1,0.5,10,1,5,1.0,3.0,HOME_OWN,>0.5,2,0.5,<=5 miles,0.5,0,3.0,5,1,10,1,5.0,5.0,5.0,5,5,5,3.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6380,30389880,7.0,5.0,5,5,5,5.0,5.0,5.0,1,0.0,10,1,1,1.0,5.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,5.0,1,1,10,1,5.0,5.0,5.0,5,5,5,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6381,30390012,6.0,5.0,5,5,5,5.0,4.0,5.0,2,1.0,1,4,6,1.0,3.0,HOME_RENT,1,1,1,5-10 miles,1,1,3.0,6,4,1,2,5.0,4.0,5.0,5,5,5,5.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6382,30390172,3.0,1.0,3,3,5,1.0,5.0,1.0,2,0.0,9,1,2,0.0,2.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,2.0,2,1,9,2,1.0,5.0,1.0,5,3,3,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6383,30390220,7.0,2.0,5,5,5,4.0,5.0,5.0,1,0.0,10,2,6,0.5,4.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,4.0,6,2,10,1,5.0,5.0,4.0,5,5,5,2.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6384,30390251,4.0,1.0,5,5,5,3.0,3.0,3.0,2,0.0,9,4,6,1.0,5.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,5.0,6,4,9,2,3.0,3.0,3.0,5,5,5,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6385,30390349,1.0,1.0,-9,1,-9,1.0,,1.0,2,0.0,9,1,1,1.0,3.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,3.0,1,1,9,2,1.0,,1.0,-9,1,-9,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6386,30390489,5.0,5.0,5,5,5,4.0,4.0,4.0,1,0.0,10,4,6,1.0,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,6,4,10,1,4.0,4.0,4.0,5,5,5,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6387,30390631,,,-9,-9,3,3.0,4.0,3.0,1,0.0,10,1,5,0.6666666666666666,3.0,HOME_OWN,0,>2,non-work,Not Sure,non-work,non-work,3.0,5,1,10,1,3.0,4.0,3.0,3,-9,-9,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6388,30390638,10.0,3.0,4,5,4,4.0,5.0,5.0,2,1.0,1,1,5,1.0,4.0,HOME_OWN,1,1,1,Not Sure,1,0,4.0,5,1,1,2,5.0,5.0,4.0,4,5,4,3.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
6389,30390691,3.0,1.0,4,2,1,5.0,2.0,1.0,2,0.0,1,1,5,0.0,1.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,1.0,5,1,1,2,1.0,2.0,5.0,1,2,4,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6390,30390720,8.0,5.0,5,5,4,5.0,5.0,5.0,1,1.0,2,1,1,1.0,3.0,HOME_OWN,1,2,1,>15 miles,1,0.5,3.0,1,1,2,1,5.0,5.0,5.0,4,5,5,5.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6391,30390734,5.0,2.0,5,4,4,3.0,5.0,3.0,2,0.0,9,4,6,1.0,5.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,5.0,6,4,9,2,3.0,5.0,3.0,4,4,5,2.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6392,30390886,4.0,,-9,-9,-9,5.0,5.0,5.0,1,0.0,10,4,6,1.0,4.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,4.0,6,4,10,1,5.0,5.0,5.0,-9,-9,-9,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6393,30390894,11.0,5.0,5,5,4,5.0,5.0,3.0,1,0.5,6,4,6,0.5,5.0,HOME_OWN,>0.5,>2,<0.5,>15 miles,<0.5,<0.5,5.0,6,4,6,1,3.0,5.0,5.0,4,5,5,5.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6394,30390911,7.0,3.0,5,5,5,3.0,3.0,4.0,1,1.0,2,4,6,1.0,5.0,HOME_OWN,1,2,1,5-10 miles,1,0.5,5.0,6,4,2,1,4.0,3.0,3.0,5,5,5,3.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6395,30391085,5.0,5.0,5,5,5,4.0,4.0,4.0,2,1.0,1,1,2,1.0,4.0,HOME_OWN,1,1,0,<=5 miles,1,1,4.0,2,1,1,2,4.0,4.0,4.0,5,5,5,5.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6396,30391150,4.0,,-9,-9,-9,,,,1,0.0,10,4,6,1.0,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,6,4,10,1,,,,-9,-9,-9,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6397,30391151,6.0,1.0,5,5,5,3.0,5.0,5.0,1,0.6666666666666666,4,4,6,0.6666666666666666,3.0,HOME_OWN,>0.5,>2,>0.5,10 - 15 miles,>0.5,<0.5,3.0,6,4,4,1,5.0,5.0,3.0,5,5,5,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6398,30391191,6.0,2.0,4,5,4,4.0,4.0,4.0,1,0.6666666666666666,10,4,6,1.0,5.0,HOME_OWN,>0.5,>2,>0.5,>15 miles,<0.5,<0.5,5.0,6,4,10,1,4.0,4.0,4.0,4,5,4,2.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6399,30391201,4.0,3.0,4,5,5,3.0,4.0,4.0,1,0.25,4,1,5,0.25,3.0,HOME_OWN,<0.5,>2,<0.5,>15 miles,<0.5,<0.5,3.0,5,1,4,1,4.0,4.0,3.0,5,5,4,3.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6400,30391367,5.0,5.0,5,5,5,3.0,3.0,3.0,1,0.0,8,4,6,1.0,3.0,HOME_RENT,0,>2,non-work,Not Sure,non-work,non-work,3.0,6,4,8,1,3.0,3.0,3.0,5,5,5,5.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6401,30391383,4.0,4.0,5,5,5,3.0,3.0,3.0,2,0.0,9,2,6,1.0,3.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,3.0,6,2,9,2,3.0,3.0,3.0,5,5,5,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6402,30391401,2.0,5.0,5,5,5,5.0,5.0,5.0,2,0.0,9,4,6,1.0,2.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,2.0,6,4,9,2,5.0,5.0,5.0,5,5,5,5.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6403,30391512,5.0,2.0,5,4,4,3.0,3.0,3.0,2,0.0,9,1,2,1.0,5.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,5.0,2,1,9,2,3.0,3.0,3.0,4,4,5,2.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6404,30391521,11.0,5.0,5,5,5,,,,2,0.0,9,1,1,0.0,5.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,5.0,1,1,9,2,,,,5,5,5,5.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6405,30391572,7.0,5.0,5,5,5,4.0,4.0,4.0,2,1.0,1,4,6,1.0,4.0,HOME_OWN,1,1,1,Not Sure,1,0,4.0,6,4,1,2,4.0,4.0,4.0,5,5,5,5.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
6406,30391741,10.0,5.0,5,5,5,4.0,4.0,4.0,1,1.0,2,2,6,1.0,5.0,HOME_OWN,1,>2,<0.5,>15 miles,<0.5,<0.5,5.0,6,2,2,1,4.0,4.0,4.0,5,5,5,5.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6407,30391751,2.0,4.0,5,4,4,3.0,5.0,2.0,2,0.0,1,2,6,0.0,2.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,2.0,6,2,1,2,2.0,5.0,3.0,4,4,5,4.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6408,30391888,3.0,3.0,5,4,5,3.0,5.0,2.0,2,0.0,9,1,5,0.0,4.0,HOME_RENT,0,1,non-work,Not Sure,non-work,non-work,4.0,5,1,9,2,2.0,5.0,3.0,5,4,5,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6409,30391957,11.0,1.0,4,5,5,4.0,4.0,4.0,1,1.0,2,4,6,1.0,5.0,HOME_OWN,1,2,0.5,5-10 miles,1,0,5.0,6,4,2,1,4.0,4.0,4.0,5,5,4,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6410,30391987,8.0,1.0,5,5,5,2.0,2.0,2.0,1,1.0,2,1,5,1.0,5.0,HOME_RENT,1,2,0.5,>15 miles,0.5,0.5,5.0,5,1,2,1,2.0,2.0,2.0,5,5,5,1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6411,30391999,9.0,5.0,5,5,4,4.0,4.0,5.0,1,1.0,2,1,5,1.0,4.0,HOME_OWN,1,2,0.5,>15 miles,0.5,0,4.0,5,1,2,1,5.0,4.0,4.0,4,5,5,5.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
6412,30392033,,2.0,4,4,4,4.0,3.0,3.0,1,0.5,10,1,5,1.0,4.0,HOME_OWN,>0.5,2,0.5,5-10 miles,0.5,0,4.0,5,1,10,1,3.0,3.0,4.0,4,4,4,2.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6413,30392123,5.0,1.0,-9,-9,-9,,,,1,0.0,10,4,6,1.0,3.0,HOME_OWN,0,2,non-work,Not Sure,non-work,non-work,3.0,6,4,10,1,,,,-9,-9,-9,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6414,30392148,,2.0,4,4,5,3.0,3.0,3.0,2,0.0,9,1,2,0.0,2.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,2.0,2,1,9,2,3.0,3.0,3.0,5,4,4,2.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6415,30392178,4.0,1.0,5,5,5,2.0,2.0,1.0,1,1.0,2,4,6,1.0,4.0,HOME_OWN,1,>2,0,5-10 miles,0,<0.5,4.0,6,4,2,1,1.0,2.0,2.0,5,5,5,1.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6416,30392356,5.0,4.0,5,5,5,5.0,5.0,5.0,2,0.0,9,1,5,1.0,2.0,HOME_OWN,0,1,non-work,Not Sure,non-work,non-work,2.0,5,1,9,2,5.0,5.0,5.0,5,5,5,4.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6417,30392388,7.0,5.0,5,5,5,5.0,5.0,5.0,1,1.0,8,1,2,1.0,4.0,HOME_OWN,1,>2,>0.5,>15 miles,1,<0.5,4.0,2,1,8,1,5.0,5.0,5.0,5,5,5,5.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
