,HOUSEID,TRAVDAY,HOMEOWN,HHFAMINC,WALK,BIKE,TAXI,BUS,TRAIN,PRICE,PLACE,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,DRVRCNT,CNTTDHH,NUMADLT,YOUNGCHILD,WRKCOUNT,LIF_CYC,RAIL,URBAN,URBANSIZE,CDIVMSAR,WEBUSE17,SMPLSRCE,DRVRCNTPROP,WRKCOUNT_ratio,NUMADLT_ratio,YOUNGCHILD_ratio,HHSIZE_cleaned,VEHOWN,AVG_AGE,AVG_AGE_binned,HIGH_EDUC,FT_ratio,AVG_WORK_DIST,AVG_TIME,HEALTH,avg_trips,avg_trips_binned,one_job,flexible_work
16638,40740766,3,HOME_OWN,4,1,Never,5,5,5,1,1,1,5,5,1,2,16,0.2857142857142857,0.0,0.2857142857142857,6,2,4,6,24,Daily,2,0.2857142857142857,<0.5,<0.5,0,>2,1,15.571428571428571,<=30,3.0,<0.5,5-10 miles,10 - 20,1.0,2.2857142857142856,2 - 3,<0.5,<0.5
16639,40740829,7,HOME_RENT,1,5,Never,4,5,5,3,2,1,3,2,2,1,4,1.0,0.0,0.0,1,2,4,6,23,Daily,2,1.0,0,1,0,1,1,27.0,<=30,5.0,non-work,Not Sure,non-work,1.0,4.0,3 - 4,non-work,non-work
16640,40740970,5,HOME_RENT,1,NA,NA,-9,-9,-9,3,1,NA,NA,NA,2,0,2,1.0,0.0,0.0,1,1,1,5,21,Daily,2,0.0,0,1,0,1,0,65.0,>60,1.0,non-work,Not Sure,non-work,5.0,2.0,<=2,non-work,non-work
16641,40741008,5,HOME_RENT,NA,5,Never,5,5,5,NA,NA,NA,NA,NA,2,1,0,1.0,0.0,0.0,9,2,1,1,23,Never,2,1.0,0,1,0,1,1,78.0,>60,2.0,non-work,Not Sure,non-work,2.0,0.0,<=2,non-work,non-work
16642,40741076,5,HOME_OWN,6,1,Rarely,5,5,5,3,3,5,5,5,2,1,5,1.0,0.0,0.0,9,1,1,1,21,Daily,2,1.0,0,1,0,1,1,88.0,>60,4.0,non-work,Not Sure,non-work,1.0,5.0,4 - 5,non-work,non-work
16643,40741297,4,HOME_RENT,4,1,Never,5,3,3,NA,2,3,NA,3,1,0,0,1.0,0.0,0.0,10,1,1,5,21,Daily,1,0.0,0,1,0,2,0,64.5,>60,5.0,non-work,Not Sure,non-work,3.0,0.0,<=2,non-work,non-work
16644,40741539,2,HOME_OWN,7,2,Never,5,5,4,3,2,4,4,4,1,2,8,1.0,0.0,0.5,10,1,1,2,21,Daily,2,1.0,>0.5,1,0,2,1,68.0,>60,5.0,0.5,Not Sure,non-work,2.0,4.0,3 - 4,0.5,0
16645,40741675,6,HOME_OWN,8,1,Never,5,-9,4,2,4,5,5,5,1,2,14,1.0,0.0,0.5,2,1,1,2,21,Daily,2,1.0,>0.5,1,0,2,1,52.5,50 - 60,3.0,0.5,>15 miles,20 - 30,4.0,7.0,>5,0,0.5
16646,40741708,5,HOME_RENT,11,1,Never,2,4,1,3,3,4,5,1,1,0,4,1.0,0.0,1.0,2,1,1,5,21,Daily,2,0.0,1,1,0,2,0,31.0,30 - 40,5.0,1,5-10 miles,>30,1.0,2.0,<=2,1,0
16647,40741793,4,HOME_OWN,6,4,Never,4,4,5,2,2,3,3,1,1,2,5,0.6666666666666666,0.0,0.3333333333333333,6,2,4,6,23,Daily,2,0.6666666666666666,<0.5,>0.5,0,>2,1,28.33333333333333,<=30,4.0,<0.5,5-10 miles,10 - 20,4.0,1.6666666666666667,<=2,<0.5,<0.5
16648,40741844,2,HOME_RENT,3,3,Rarely,5,5,4,3,2,3,3,3,2,1,4,1.0,0.0,1.0,1,2,4,6,23,Daily,2,1.0,1,1,0,1,1,39.0,30 - 40,3.0,0,<=5 miles,<=10,2.0,4.0,3 - 4,1,0
16649,40741952,6,NA,6,4,Never,5,4,4,2,2,3,5,2,1,>2,22,0.6,0.0,0.4,6,2,4,6,23,Daily,2,0.6,<0.5,>0.5,0,>2,1,30.2,30 - 40,4.0,<0.5,<=5 miles,<=10,2.0,4.4,4 - 5,<0.5,<0.5
16650,40742011,1,HOME_OWN,NA,4,Never,5,5,5,2,1,4,4,4,2,2,2,1.0,0.0,0.5,10,2,1,1,23,Daily,2,1.0,>0.5,1,0,2,1,48.0,40 - 50,,0.5,5-10 miles,10 - 20,2.0,1.0,<=2,0.5,0
16651,40742166,7,HOME_OWN,7,4,Rarely,5,5,5,3,2,5,5,5,1,2,14,1.0,0.0,1.0,2,2,4,6,23,Daily,2,1.0,1,1,0,2,1,32.0,30 - 40,5.0,1,5-10 miles,10 - 20,2.0,7.0,>5,1,0.5
16652,40742238,4,HOME_OWN,11,2,Never,4,4,4,4,3,4,5,3,1,2,7,1.0,0.0,0.5,10,2,2,6,24,Daily,2,1.0,>0.5,1,0,2,1,65.5,>60,5.0,0.5,<=5 miles,<=10,2.0,3.5,3 - 4,0.5,0
16653,40742338,1,HOME_RENT,3,1,NA,-9,3,3,1,3,5,5,2,2,1,0,1.0,0.0,1.0,1,1,1,5,21,Daily,1,1.0,1,1,0,1,1,56.0,50 - 60,5.0,1,5-10 miles,20 - 30,4.0,0.0,<=2,1,1
16654,40742474,2,HOME_RENT,7,2,Never,4,4,4,3,3,4,5,5,1,2,10,1.0,0.0,1.0,2,1,1,5,21,Daily,2,1.0,1,1,0,2,1,39.5,30 - 40,4.0,1,>15 miles,>30,3.0,5.0,4 - 5,1,0.5
16655,40742497,7,HOME_RENT,2,1,Rarely,4,1,4,3,4,1,3,1,2,>2,4,1.0,0.0,0.8,2,2,1,2,23,Daily,2,0.6,>0.5,1,0,>2,0,24.6,<=30,4.0,0,<=5 miles,10 - 20,4.0,0.8,<=2,>0.5,<0.5
16656,40742904,2,HOME_OWN,7,5,Never,4,5,5,4,3,4,4,4,1,2,7,1.0,0.0,1.0,2,1,1,5,21,Daily,2,1.0,1,1,0,2,1,40.0,30 - 40,4.0,1,Not Sure,non-work,2.0,3.5,3 - 4,1,0
16657,40743192,1,HOME_OWN,NA,4,Never,4,5,5,5,5,5,5,5,1,2,0,0.6666666666666666,0.0,0.6666666666666666,6,1,1,5,21,Daily,2,0.6666666666666666,>0.5,>0.5,0,>2,1,41.66666666666666,40 - 50,3.0,<0.5,10 - 15 miles,>30,3.0,0.0,<=2,>0.5,<0.5
16658,40743343,1,HOME_OWN,10,2,Never,4,4,4,2,3,3,3,2,1,>2,6,1.0,0.0,0.5,10,1,1,1,21,Daily,2,0.75,>0.5,1,0,>2,1,52.0,50 - 60,4.0,0.5,>15 miles,>30,4.0,1.5,<=2,0.5,<0.5
16659,40743350,5,HOME_OWN,3,2,Never,2,2,2,3,2,1,4,3,1,0,5,1.0,0.0,1.0,2,2,1,3,22,Daily,2,0.0,1,1,0,2,0,57.0,50 - 60,4.0,0.5,5-10 miles,>30,4.0,2.5,2 - 3,1,0.5
16660,40743351,7,HOME_OWN,6,4,Rarely,5,5,5,3,2,4,5,5,1,2,2,1.0,0.0,1.0,2,2,4,6,23,Rarely,2,1.0,1,1,0,2,1,60.0,50 - 60,2.0,0.5,5-10 miles,10 - 20,3.0,1.0,<=2,1,0.5
16661,40743454,7,HOME_OWN,3,4,Never,5,5,5,1,1,5,5,5,2,1,5,1.0,0.0,0.0,9,2,2,6,24,Daily,2,1.0,0,1,0,1,1,83.0,>60,2.0,non-work,Not Sure,non-work,3.0,5.0,4 - 5,non-work,non-work
16662,40743488,1,HOME_OWN,8,NA,Rarely,-9,-9,-9,3,2,NA,NA,NA,1,2,0,1.0,0.0,1.0,2,2,1,1,23,Daily,2,1.0,1,1,0,2,1,64.5,>60,4.0,1,>15 miles,>30,2.0,0.0,<=2,1,0.5
16663,40743707,2,HOME_OWN,4,1,Never,5,5,5,1,2,3,3,3,2,1,0,1.0,0.0,0.0,1,2,4,6,23,Never,1,1.0,0,1,0,1,1,57.0,50 - 60,2.0,non-work,Not Sure,non-work,5.0,0.0,<=2,non-work,non-work
16664,40743760,7,HOME_OWN,9,5,Never,5,5,5,5,4,5,5,5,1,2,5,1.0,0.0,1.0,2,1,4,6,21,Daily,1,1.0,1,1,0,2,1,50.5,50 - 60,5.0,1,10 - 15 miles,10 - 20,2.0,2.5,2 - 3,1,0
16665,40743895,7,HOME_OWN,7,2,Never,4,5,5,2,4,4,4,4,1,>2,22,1.0,0.0,1.0,2,2,4,6,23,Daily,2,1.0,1,1,0,>2,1,43.25,40 - 50,3.0,1,>15 miles,>30,3.0,5.5,>5,1,<0.5
16666,40743909,7,HOME_OWN,7,2,Never,5,5,5,3,2,4,5,5,1,2,21,1.0,0.0,0.0,10,2,4,6,24,Daily,2,1.0,0,1,0,2,1,70.0,>60,3.0,non-work,Not Sure,non-work,1.0,10.5,>5,non-work,non-work
16667,40743921,3,HOME_OWN,3,2,Rarely,4,5,4,3,3,3,3,3,2,1,2,1.0,0.0,1.0,1,2,2,6,23,Rarely,2,1.0,1,1,0,1,1,28.0,<=30,4.0,1,<=5 miles,<=10,1.0,2.0,<=2,1,0
16668,40744032,1,HOME_OWN,5,NA,NA,-9,-9,-9,1,2,5,5,5,1,2,2,1.0,0.0,0.0,10,2,4,6,23,Never,2,1.0,0,1,0,2,1,65.0,>60,5.0,non-work,Not Sure,non-work,4.0,1.0,<=2,non-work,non-work
16669,40744098,1,HOME_OWN,7,3,Rarely,5,4,4,2,2,3,3,3,1,2,0,0.5,0.0,0.5,6,1,4,6,21,Daily,2,0.5,>0.5,>0.5,0,>2,1,30.75,30 - 40,4.0,<0.5,>15 miles,>30,2.0,0.0,<=2,<0.5,0
16670,40744138,1,HOME_OWN,7,3,Rarely,5,5,5,3,3,4,4,3,1,2,7,0.4,0.0,0.2,4,2,2,6,22,Daily,2,0.4,<0.5,<0.5,0,>2,1,19.6,<=30,3.0,<0.5,>15 miles,>30,4.0,1.4,<=2,0,0
16671,40744220,2,HOME_OWN,7,1,Never,4,4,2,2,2,5,5,1,1,2,13,1.0,0.0,0.0,10,1,1,5,21,Daily,2,1.0,0,1,0,2,1,67.0,>60,5.0,non-work,Not Sure,non-work,3.0,6.5,>5,non-work,non-work
16672,40744475,5,HOME_OWN,NA,1,Never,5,5,5,3,2,5,5,5,2,1,4,1.0,0.0,0.0,9,1,1,5,21,Daily,2,1.0,0,1,0,1,1,74.0,>60,5.0,non-work,Not Sure,non-work,2.0,4.0,3 - 4,non-work,non-work
16673,40744660,7,HOME_RENT,2,1,Never,3,5,5,1,1,1,3,2,2,1,0,1.0,0.0,0.0,9,1,2,6,21,Rarely,2,1.0,0,1,0,1,0,67.0,>60,3.0,non-work,Not Sure,non-work,2.0,0.0,<=2,non-work,non-work
16674,40744862,1,HOME_RENT,6,2,Rarely,5,5,5,3,4,2,2,4,1,2,8,0.5,0.5,0.25,4,2,2,6,24,Daily,2,0.5,<0.5,>0.5,>0.5,>2,1,29.0,<=30,4.0,<0.5,<=5 miles,20 - 30,1.0,4.0,3 - 4,<0.5,<0.5
16675,40745140,2,HOME_OWN,4,2,Never,5,5,5,1,1,2,5,5,1,2,11,1.0,0.0,0.0,10,2,4,6,24,Daily,2,1.0,0,1,0,2,1,76.0,>60,3.0,non-work,Not Sure,non-work,4.0,5.5,>5,non-work,non-work
16676,40745141,1,HOME_OWN,9,4,Never,4,4,4,4,4,4,4,4,1,2,4,1.0,0.0,1.0,2,2,1,2,23,Daily,2,1.0,1,1,0,2,1,30.0,<=30,5.0,1,5-10 miles,10 - 20,3.0,2.0,<=2,1,0.5
16677,40745396,5,HOME_OWN,5,5,Never,5,5,5,3,3,5,5,5,1,2,8,1.0,0.0,0.5,10,2,4,6,24,Daily,2,1.0,>0.5,1,0,2,1,63.5,>60,3.0,0,>15 miles,>30,3.0,4.0,3 - 4,0.5,0
16678,40745401,1,HOME_OWN,11,3,Never,4,5,4,4,3,5,5,5,1,2,24,0.5,0.0,0.5,6,1,1,5,21,Daily,2,0.5,>0.5,>0.5,0,>2,1,30.0,<=30,4.0,<0.5,<=5 miles,10 - 20,2.0,6.0,>5,0.5,0
16679,40745535,2,HOME_OWN,8,4,Never,4,4,4,4,2,3,4,4,1,2,13,1.0,0.0,0.3333333333333333,10,1,1,5,21,Daily,2,0.6666666666666666,<0.5,1,0,>2,1,62.66666666666666,>60,4.0,<0.5,<=5 miles,10 - 20,2.0,4.333333333333333,4 - 5,<0.5,<0.5
16680,40745570,4,HOME_OWN,4,5,Never,5,5,4,2,3,4,4,4,2,1,4,1.0,0.0,0.0,9,2,1,3,23,Daily,2,1.0,0,1,0,1,1,62.0,>60,2.0,non-work,Not Sure,non-work,3.0,4.0,3 - 4,non-work,non-work
16681,40745586,6,HOME_RENT,1,1,Never,2,2,5,2,2,1,3,1,2,0,0,1.0,0.0,0.0,1,1,1,2,21,Daily,2,0.0,0,1,0,1,0,57.0,50 - 60,1.0,non-work,Not Sure,non-work,4.0,0.0,<=2,non-work,non-work
16682,40745787,4,HOME_OWN,9,5,Never,5,5,5,4,2,4,4,4,1,2,6,1.0,0.0,1.0,2,2,1,1,23,Daily,2,1.0,1,1,0,2,1,56.5,50 - 60,5.0,1,5-10 miles,10 - 20,1.0,3.0,2 - 3,1,0.5
16683,40745845,4,HOME_RENT,5,1,Never,4,5,5,4,4,4,5,5,2,1,2,1.0,0.0,0.0,9,2,4,6,23,Daily,2,1.0,0,1,0,1,1,79.0,>60,5.0,non-work,Not Sure,non-work,2.0,2.0,<=2,non-work,non-work
16684,40745880,4,HOME_RENT,6,4,Rarely,3,5,3,2,1,3,2,3,2,1,2,1.0,0.0,1.0,1,1,1,1,21,Daily,2,1.0,1,1,0,1,1,24.0,<=30,4.0,1,<=5 miles,<=10,1.0,2.0,<=2,1,1
16685,40745888,1,HOME_OWN,NA,5,Never,5,5,4,2,2,3,3,3,2,1,0,1.0,0.0,0.0,9,1,1,2,21,Daily,2,1.0,0,1,0,1,1,74.0,>60,4.0,non-work,Not Sure,non-work,3.0,0.0,<=2,non-work,non-work
16686,40745890,1,HOME_RENT,8,3,Never,5,4,5,5,5,5,5,5,1,2,0,1.0,0.0,1.0,2,2,1,3,23,Daily,2,1.0,1,1,0,2,1,27.0,<=30,5.0,1,<=5 miles,20 - 30,3.0,0.0,<=2,1,0.5
16687,40746143,7,HOME_OWN,7,4,Never,5,5,5,4,4,4,4,4,1,2,4,1.0,0.0,1.0,2,2,2,6,24,Daily,2,1.0,1,1,0,2,1,46.0,40 - 50,3.0,1,10 - 15 miles,10 - 20,3.0,2.0,<=2,1,0.5
16688,40746303,7,HOME_OWN,6,1,Rarely,5,4,5,2,2,1,3,3,1,2,6,1.0,0.0,0.0,10,2,4,6,24,Daily,2,1.0,0,1,0,2,1,55.0,50 - 60,3.0,non-work,Not Sure,non-work,3.0,3.0,2 - 3,non-work,non-work
16689,40746613,5,HOME_OWN,5,5,Rarely,5,4,5,2,3,5,4,4,2,1,3,1.0,0.0,0.0,9,2,1,3,22,Daily,2,1.0,0,1,0,1,1,72.0,>60,3.0,non-work,Not Sure,non-work,2.0,3.0,2 - 3,non-work,non-work
16690,40746649,5,HOME_OWN,6,2,Never,5,5,5,3,3,3,3,3,2,0,0,1.0,0.0,0.0,9,1,1,5,21,Never,2,0.0,0,1,0,1,1,92.0,>60,2.0,non-work,Not Sure,non-work,3.0,0.0,<=2,non-work,non-work
16691,40746699,5,HOME_OWN,4,4,Never,5,5,5,2,2,3,5,5,2,1,9,1.0,0.0,0.0,9,2,4,6,23,Rarely,2,1.0,0,1,0,1,1,78.0,>60,4.0,non-work,Not Sure,non-work,2.0,9.0,>5,non-work,non-work
16692,40746737,1,HOME_OWN,6,2,Never,5,5,5,4,2,4,4,4,1,2,4,1.0,0.0,0.0,10,2,4,6,24,Daily,2,1.0,0,1,0,2,1,67.0,>60,4.0,non-work,Not Sure,non-work,2.0,2.0,<=2,non-work,non-work
16693,40746900,4,HOME_RENT,1,4,Never,4,5,5,4,3,4,4,4,2,1,3,1.0,0.0,0.0,1,2,4,6,23,Daily,2,1.0,0,1,0,1,1,22.0,<=30,4.0,non-work,Not Sure,non-work,2.0,3.0,2 - 3,non-work,non-work
16694,40747042,3,HOME_OWN,6,4,Rarely,4,4,4,2,2,4,3,3,1,>2,7,1.0,0.0,0.6666666666666666,10,2,4,6,23,Daily,2,1.0,>0.5,1,0,>2,1,51.0,50 - 60,5.0,<0.5,>15 miles,>30,2.0,2.333333333333333,2 - 3,>0.5,0
16695,40747059,7,HOME_RENT,6,3,Rarely,5,5,5,4,4,5,5,5,2,1,9,1.0,0.0,1.0,1,2,4,6,24,Daily,2,1.0,1,1,0,1,1,58.0,50 - 60,4.0,1,10 - 15 miles,20 - 30,2.0,9.0,>5,1,1
16696,40747060,3,HOME_OWN,5,3,Never,4,5,4,3,3,5,5,5,2,1,6,1.0,0.0,0.0,9,2,1,1,23,Daily,2,1.0,0,1,0,1,1,68.0,>60,3.0,non-work,Not Sure,non-work,2.0,6.0,>5,non-work,non-work
16697,40747100,1,NA,11,2,Rarely,4,4,4,4,4,2,4,3,1,2,4,1.0,0.0,0.0,10,2,1,2,23,Daily,2,1.0,0,1,0,2,1,79.5,>60,5.0,non-work,Not Sure,non-work,3.0,2.0,<=2,non-work,non-work
16698,40747197,5,HOME_RENT,6,1,Rarely,5,4,5,3,3,4,4,4,2,1,4,1.0,0.0,0.0,9,2,1,1,23,Never,2,1.0,0,1,0,1,1,87.0,>60,4.0,non-work,Not Sure,non-work,1.0,4.0,3 - 4,non-work,non-work
16699,40747317,3,HOME_OWN,6,2,NA,-9,-9,-9,2,2,2,NA,NA,1,>2,11,1.0,0.0,0.3333333333333333,10,2,2,6,24,Daily,2,1.0,<0.5,1,0,>2,1,64.66666666666667,>60,3.0,0,>15 miles,>30,3.0,3.6666666666666665,3 - 4,0,0
16700,40747452,7,HOME_RENT,5,1,Rarely,4,1,4,2,3,2,2,2,2,1,9,1.0,0.0,0.0,1,2,1,1,23,Daily,2,1.0,0,1,0,1,1,25.0,<=30,4.0,non-work,Not Sure,non-work,4.0,9.0,>5,non-work,non-work
16701,40747517,3,HOME_OWN,8,4,Never,5,5,5,2,3,4,3,3,1,2,6,1.0,0.0,1.0,2,2,4,6,23,Daily,2,1.0,1,1,0,2,1,33.5,30 - 40,5.0,1,5-10 miles,10 - 20,2.0,3.0,2 - 3,1,0.5
16702,40747811,1,HOME_RENT,6,5,Never,5,5,4,1,1,5,5,5,1,2,3,1.0,0.0,1.0,7,1,1,2,21,Daily,2,1.0,1,1,0,2,1,37.5,30 - 40,3.0,1,5-10 miles,<=10,2.0,1.5,<=2,1,0.5
16703,40747836,1,HOME_OWN,7,NA,NA,-9,-9,-9,2,2,4,4,4,1,2,0,1.0,0.0,0.0,10,1,1,5,21,Daily,2,1.0,0,1,0,2,1,72.0,>60,3.0,non-work,Not Sure,non-work,3.0,0.0,<=2,non-work,non-work
16704,40747973,7,HOME_RENT,9,1,Rarely,2,4,2,4,4,4,4,2,2,1,4,1.0,0.0,1.0,1,1,1,5,21,Daily,2,1.0,1,1,0,1,0,30.0,<=30,4.0,1,Not Sure,non-work,1.0,4.0,3 - 4,1,1
16705,40747982,1,HOME_OWN,3,5,Rarely,4,3,-9,3,1,2,2,2,1,1,3,1.0,0.0,0.0,2,2,1,3,22,Daily,2,0.5,0,1,0,2,1,29.0,<=30,5.0,non-work,Not Sure,non-work,2.0,1.5,<=2,non-work,non-work
16706,40748115,7,HOME_OWN,11,4,Never,4,5,5,3,3,4,4,4,1,2,20,0.4,0.4,0.4,4,2,1,1,23,Daily,2,0.4,<0.5,<0.5,<0.5,>2,1,24.33333333333333,<=30,5.0,<0.5,<=5 miles,10 - 20,2.0,6.666666666666667,>5,<0.5,0
16707,40748342,2,HOME_OWN,8,5,Never,4,5,5,3,3,5,5,5,1,2,2,1.0,0.0,1.0,2,1,1,5,21,Daily,2,1.0,1,1,0,2,1,61.0,>60,3.0,1,10 - 15 miles,20 - 30,3.0,1.0,<=2,1,0.5
16708,40748378,6,HOME_RENT,3,4,Rarely,3,2,5,4,3,4,2,1,2,1,9,1.0,0.0,0.0,1,1,4,6,21,Daily,2,1.0,0,1,0,1,0,75.0,>60,5.0,non-work,Not Sure,non-work,1.0,9.0,>5,non-work,non-work
16709,40748490,6,HOME_OWN,8,4,Never,4,5,5,1,1,3,3,3,2,1,4,1.0,0.0,1.0,1,2,1,1,23,Daily,2,1.0,1,1,0,1,1,47.0,40 - 50,5.0,1,5-10 miles,10 - 20,3.0,4.0,3 - 4,1,1
16710,40748550,4,HOME_RENT,1,4,Never,5,4,5,2,1,2,3,3,2,1,6,1.0,0.0,1.0,1,2,1,1,23,Rarely,2,1.0,1,1,0,1,1,61.0,>60,2.0,0,Not Sure,non-work,3.0,6.0,>5,1,0
16711,40748558,2,HOME_RENT,8,1,Rarely,4,4,4,1,3,1,1,4,1,1,5,0.5,0.0,0.5,5,2,1,1,23,Daily,2,0.5,>0.5,>0.5,0,2,1,30.5,30 - 40,5.0,0.5,10 - 15 miles,20 - 30,2.0,2.5,2 - 3,0.5,0
16712,40748595,1,HOME_OWN,9,3,Never,5,5,3,2,3,5,5,3,1,2,2,1.0,0.0,0.5,10,1,1,5,21,Daily,2,1.0,>0.5,1,0,2,1,65.5,>60,5.0,0.5,>15 miles,>30,4.0,1.0,<=2,0.5,0.5
16713,40748798,4,HOME_OWN,8,NA,NA,-9,-9,-9,5,4,5,5,5,1,2,5,1.0,0.0,0.5,10,2,1,2,23,Daily,2,1.0,>0.5,1,0,2,1,66.0,>60,5.0,0,Not Sure,non-work,3.0,2.5,2 - 3,0,0.5
16714,40748889,2,HOME_OWN,7,5,Never,5,5,4,5,4,5,5,5,1,2,2,1.0,0.0,0.0,10,1,1,5,21,Daily,2,1.0,0,1,0,2,1,68.5,>60,5.0,non-work,Not Sure,non-work,2.0,1.0,<=2,non-work,non-work
16715,40748964,7,HOME_RENT,3,3,NA,-9,-9,-9,1,1,2,3,NA,1,2,3,0.6666666666666666,0.0,0.6666666666666666,6,2,2,6,24,Daily,2,0.6666666666666666,>0.5,>0.5,0,>2,1,31.33333333333333,30 - 40,4.0,<0.5,<=5 miles,10 - 20,3.0,1.0,<=2,>0.5,<0.5
16716,40749027,5,HOME_OWN,7,4,Never,5,5,5,4,3,4,5,5,1,2,10,1.0,0.0,1.0,2,2,4,6,24,Daily,2,1.0,1,1,0,2,1,73.5,>60,2.0,0,>15 miles,>30,3.0,5.0,4 - 5,1,0.5
16717,40749035,5,HOME_OWN,7,2,Rarely,4,4,4,2,3,4,4,4,1,2,7,1.0,0.0,0.0,10,2,4,6,23,Daily,2,1.0,0,1,0,2,1,66.0,>60,4.0,non-work,Not Sure,non-work,3.0,3.5,3 - 4,non-work,non-work
16718,40749050,2,HOME_OWN,6,5,Never,5,5,5,3,2,4,4,4,1,>2,12,1.0,0.0,0.5,10,2,4,6,23,Rarely,2,0.75,>0.5,1,0,>2,1,66.5,>60,3.0,0.5,>15 miles,20 - 30,5.0,3.0,2 - 3,0.5,<0.5
16719,40749317,4,HOME_RENT,1,1,Never,3,2,5,1,1,1,3,1,1,2,0,0.5,0.25,0.5,4,2,2,6,24,Daily,2,0.5,>0.5,>0.5,<0.5,>2,0,20.33333333333333,<=30,2.0,<0.5,<=5 miles,>30,3.0,0.0,<=2,0.5,<0.5
16720,40749351,6,HOME_OWN,5,1,Never,4,4,5,4,4,4,NA,4,2,1,5,1.0,0.0,0.0,9,1,1,5,21,Daily,2,1.0,0,1,0,1,1,82.0,>60,5.0,non-work,Not Sure,non-work,2.0,5.0,4 - 5,non-work,non-work
16721,40749399,2,HOME_OWN,11,3,Never,4,5,5,4,3,4,4,4,2,1,2,1.0,0.0,1.0,1,2,1,1,23,Daily,2,1.0,1,1,0,1,1,70.0,>60,5.0,1,<=5 miles,10 - 20,2.0,2.0,<=2,1,0
16722,40749494,3,HOME_OWN,1,3,Never,5,5,5,2,3,2,3,2,2,1,4,1.0,0.0,0.0,1,2,1,1,23,Daily,2,1.0,0,1,0,1,1,57.0,50 - 60,3.0,non-work,Not Sure,non-work,3.0,4.0,3 - 4,non-work,non-work
16723,40749534,4,HOME_OWN,6,2,Never,5,4,4,2,3,4,4,2,1,2,6,0.5,0.25,0.5,4,1,1,2,21,Daily,2,0.5,>0.5,>0.5,<0.5,>2,1,32.0,30 - 40,4.0,<0.5,>15 miles,>30,3.0,2.0,<=2,<0.5,<0.5
16724,40749572,7,HOME_RENT,10,1,Rarely,2,5,1,4,3,1,3,1,1,2,4,1.0,0.0,1.0,2,1,1,5,21,Daily,1,1.0,1,1,0,2,0,34.5,30 - 40,5.0,1,<=5 miles,>30,3.0,2.0,<=2,1,0.5
16725,40749607,2,HOME_OWN,5,5,Never,5,5,5,2,3,4,4,4,2,1,2,1.0,0.0,1.0,1,2,1,3,22,Daily,2,1.0,1,1,0,1,1,66.0,>60,3.0,1,<=5 miles,<=10,2.0,2.0,<=2,1,1
16726,40749730,6,HOME_OWN,8,5,Never,5,2,5,2,2,3,3,2,1,2,10,0.5,0.0,0.5,6,2,4,6,23,Daily,2,0.5,>0.5,>0.5,0,>2,1,26.5,<=30,4.0,0.5,10 - 15 miles,>30,2.0,2.5,2 - 3,0.5,<0.5
16727,40749738,1,HOME_OWN,9,5,Never,4,5,4,5,5,5,5,2,1,1,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,3,1,1,5,21,Daily,2,0.3333333333333333,<0.5,<0.5,>0.5,>2,1,46.0,40 - 50,4.0,<0.5,Not Sure,non-work,1.0,2.0,<=2,<0.5,<0.5
16728,40749760,4,HOME_RENT,4,5,Never,5,5,5,2,2,3,3,3,2,1,9,1.0,0.0,0.0,9,2,1,3,22,Daily,2,1.0,0,1,0,1,1,68.0,>60,5.0,non-work,Not Sure,non-work,2.0,9.0,>5,non-work,non-work
16729,40749779,1,HOME_OWN,6,5,Never,5,5,5,2,3,5,5,5,1,2,4,1.0,0.0,0.0,10,2,4,6,22,Daily,2,1.0,0,1,0,2,1,74.5,>60,4.0,non-work,Not Sure,non-work,4.0,2.0,<=2,non-work,non-work
16730,40749799,2,HOME_RENT,1,4,Never,5,5,5,2,3,4,4,4,1,>2,6,0.75,0.0,0.5,6,2,4,6,24,Daily,1,0.75,>0.5,>0.5,0,>2,1,21.25,<=30,2.0,0.5,>15 miles,>30,1.0,1.5,<=2,0.5,<0.5
16731,40750005,7,HOME_OWN,8,1,Never,5,5,5,2,3,4,5,5,1,2,2,1.0,0.0,1.0,2,2,1,3,22,Daily,1,1.0,1,1,0,2,1,59.5,50 - 60,2.0,1,5-10 miles,10 - 20,3.0,1.0,<=2,1,0
16732,40750093,4,HOME_OWN,6,4,Rarely,5,5,5,2,3,4,4,4,1,2,2,1.0,0.0,0.0,10,2,2,6,22,Rarely,2,1.0,0,1,0,2,1,64.5,>60,2.0,non-work,Not Sure,non-work,3.0,1.0,<=2,non-work,non-work
16733,40750130,7,HOME_OWN,5,1,Never,5,5,5,2,2,2,3,3,1,>2,11,1.0,0.0,0.6666666666666666,10,2,4,6,24,Rarely,2,1.0,>0.5,1,0,>2,1,58.0,50 - 60,3.0,<0.5,>15 miles,20 - 30,2.0,3.6666666666666665,3 - 4,>0.5,<0.5
16734,40750237,3,HOME_OWN,7,3,Never,5,5,5,5,5,4,4,4,1,2,6,0.75,0.0,0.5,6,2,4,6,23,Daily,2,0.5,>0.5,>0.5,0,>2,1,45.5,40 - 50,3.0,0.5,>15 miles,>30,3.0,1.5,<=2,<0.5,<0.5
16735,40750384,5,HOME_OWN,7,3,Never,5,5,5,3,3,4,5,5,1,2,10,1.0,0.0,0.5,10,2,1,1,23,Daily,2,1.0,>0.5,1,0,2,1,62.0,>60,4.0,0,<=5 miles,<=10,1.0,5.0,4 - 5,0.5,0.5
